drug_id,region,max_phase,marketed_prescription,marketed_prescription_started_on,marketed_prescription_ended_on,generic_available,generic_available_on,mixture_available,mixture_available_on,marketed_otc,marketed_otc_started_on,marketed_otc_ended_on,marketed_unapproved,marketed_unapproved_started_on,marketed_unapproved_ended_on,pre_market_cancelled,pre_market_cancelled_on,post_market_cancelled,post_market_cancelled_on
3658,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3658,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3658,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3658,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3659,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3659,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3659,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3659,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3660,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3660,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3660,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3660,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3661,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3661,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3661,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3661,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3662,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3662,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3662,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3662,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3663,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3663,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3663,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3663,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3664,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3664,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3664,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3664,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3666,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3666,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3666,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3666,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3667,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3667,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3667,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3667,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3668,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3668,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3668,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3668,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3669,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3669,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3669,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3669,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3670,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3670,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3670,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3670,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3671,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3671,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3671,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3671,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3672,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3672,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3672,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3672,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3673,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3673,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3673,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3673,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3675,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3675,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3675,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3675,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3676,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3676,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3676,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3676,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3677,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3677,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3677,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3677,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3678,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3678,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3678,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3678,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3679,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3679,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3679,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3679,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3680,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3680,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3680,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3680,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3682,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3682,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3682,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3682,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3683,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3683,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3683,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3683,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3685,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3685,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3685,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3685,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3686,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3686,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3686,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3686,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3687,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3687,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3687,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3687,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3688,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3688,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3688,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3688,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3690,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3690,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3690,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3690,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3691,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3691,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3691,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3691,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3692,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3692,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3692,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3692,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3693,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3693,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3693,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3693,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3694,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3694,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3694,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3694,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3695,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3695,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3695,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3695,us,2,0,,,0,,0,,0,,,0,,,0,,0,
3696,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3696,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3696,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3696,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3697,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3697,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3697,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3697,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3698,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3698,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3698,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3698,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3699,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3699,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3699,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3699,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3700,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3700,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3700,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3700,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3701,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3701,eu,3,0,,,0,,0,,0,,,0,,,0,,0,
3701,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3701,us,3,0,,,0,,0,,0,,,0,,,0,,0,
3702,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3702,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3702,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3702,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3703,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3703,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3703,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3703,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3704,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3704,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3704,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3704,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3705,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3705,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3705,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3705,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3706,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3706,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3706,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3706,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3707,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3707,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3707,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3707,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3708,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3708,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3708,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3708,us,1,0,,,0,,0,,0,,,0,,,0,,0,
3709,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3709,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3709,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3709,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3710,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3710,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3710,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3710,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3711,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3711,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3711,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3711,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3712,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3712,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3712,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3712,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3714,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3714,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3714,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3714,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3716,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3716,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3716,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3716,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3717,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3717,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3717,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3717,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3718,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3718,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3718,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3718,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3719,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3719,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3719,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3719,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3720,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3720,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3720,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3720,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3721,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3721,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3721,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3721,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3722,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3722,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3722,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3722,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3723,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3723,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3723,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3723,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3724,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3724,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3724,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3724,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3725,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3725,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3725,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3725,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3726,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3726,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3726,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3726,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3727,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3727,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3727,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3727,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3728,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3728,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3728,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3728,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3729,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3729,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3729,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3729,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3730,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3730,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3730,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3730,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3731,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3731,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3731,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3731,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3732,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3732,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3732,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3732,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3733,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3733,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3733,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3733,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3734,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3734,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3734,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3734,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3735,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3735,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3735,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3735,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3736,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3736,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3736,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3736,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3737,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3737,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3737,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3737,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3738,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3738,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3738,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3738,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3739,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3739,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3739,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3739,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3740,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3740,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3740,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3740,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3741,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3741,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3741,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3741,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3742,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3742,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3742,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3742,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3744,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3744,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3744,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3744,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3745,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3745,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3745,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3745,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3746,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3746,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3746,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3746,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3747,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3747,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3747,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3747,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3748,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3748,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3748,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3748,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3749,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3749,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3749,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3749,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3750,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3750,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3750,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3750,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3751,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3751,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3751,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3751,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3752,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3752,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3752,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3752,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3753,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3753,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3753,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3753,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3754,ca,4,1,31-Dec-1972,03-Oct-2018,0,,0,,0,,,0,,,0,,1,03-Oct-2018
3754,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3754,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3754,us,4,1,24-Jun-2020,,0,,1,,1,27-Sep-2011,,0,,,0,,0,
3755,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3755,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3755,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3755,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3756,ca,4,0,,,0,,1,,1,19-Jul-2004,21-Jul-2009,0,,,0,,1,21-Jul-2009
3756,eu,2,0,,,0,,0,,0,,,0,,,0,,0,
3756,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3756,us,4,1,16-Feb-2007,,0,,1,,0,,,1,16-Feb-2007,,1,,0,
3757,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3757,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3757,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3757,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3758,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3758,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3758,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3758,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3759,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3759,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3759,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3759,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3760,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3760,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3760,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3760,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3761,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3761,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3761,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3761,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3763,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3763,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3763,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3763,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3764,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3764,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3764,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3764,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3765,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3765,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3765,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3765,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3766,ca,4,0,,,0,,1,,1,31-Dec-1952,26-Jul-2007,0,,,0,,1,26-Jul-2007
3766,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3766,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3766,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3767,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3767,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3767,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3767,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3768,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3768,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3768,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3768,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3769,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3769,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3769,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3769,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3770,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3770,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3770,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3770,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3771,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3771,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3771,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3771,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3772,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3772,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3772,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3772,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3773,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3773,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3773,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3773,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3774,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3774,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3774,th,0,0,,,0,,0,,0,,,0,,,0,,0,
3774,us,0,0,,,0,,0,,0,,,0,,,0,,0,
3775,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
3775,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
3775,th,0,0,,,0,,0,,0,,,0,,,0,,0,
