drug_id,country,number,approved_on,expires_on,ped_extension
451,United States,9168239,27-Oct-2015,29-Aug-2032,0
451,United States,9168238,27-Oct-2015,29-Aug-2032,0
451,United States,9006289,14-Apr-2015,03-Oct-2032,0
451,United States,7691411,06-Apr-2010,14-Mar-2024,0
451,United States,9782376,10-Oct-2017,01-Dec-2036,0
451,United States,10398669,03-Sep-2019,01-Dec-2036,0
451,United States,10537538,21-Jan-2020,28-Feb-2037,0
451,United States,9050307,09-Jun-2015,06-Aug-2031,0
455,United States,6132758,17-Oct-2000,01-Jun-2018,0
460,United States,5214036,25-May-1993,25-May-2010,0
460,Canada,2536069,03-Jun-2008,14-Mar-2014,0
460,Canada,1339927,23-Jun-1998,23-Jun-2015,0
460,United States,5756541,26-May-1998,11-Mar-2016,0
460,United States,5798349,25-Aug-1998,25-Aug-2015,0
460,United States,5707608,13-Jan-1998,02-Aug-2015,0
465,United States,5110493,05-May-1992,05-Nov-2009,0
465,Canada,1328614,19-Apr-1994,19-Apr-2011,0
465,United States,9216127,22-Dec-2015,28-May-2024,0
465,United States,8008338,30-Aug-2011,24-Nov-2027,1
465,United States,8207215,26-Jun-2012,28-Nov-2024,1
465,United States,8377982,19-Feb-2013,28-Nov-2024,1
465,United States,8541463,24-Sep-2013,28-Nov-2024,1
465,United States,8906950,09-Dec-2014,28-May-2024,0
465,United States,9216167,22-Dec-2015,28-May-2024,0
465,United States,8946281,03-Feb-2015,28-May-2024,0
465,United States,8648107,11-Feb-2014,28-May-2024,0
465,United States,6333044,25-Dec-2001,25-Dec-2018,0
465,United States,7842714,30-Nov-2010,15-Aug-2029,0
465,United States,9192571,24-Nov-2015,07-Mar-2028,0
465,United States,8512717,20-Aug-2013,07-Mar-2028,0
465,United States,8992952,31-Mar-2015,05-Aug-2024,0
465,United States,8173707,08-May-2012,30-Jan-2024,1
465,United States,9278101,08-Mar-2016,30-Jan-2024,1
465,United States,8586633,19-Nov-2013,30-Jan-2024,1
465,United States,9066856,30-Jun-2015,23-Apr-2034,1
465,United States,9399040,26-Jul-2016,30-Jan-2024,1
465,United States,9486406,08-Nov-2016,23-Apr-2034,1
465,United States,9855246,02-Jan-2018,23-Oct-2033,0
470,United States,6703418,09-Mar-2004,26-Feb-2011,0
470,United States,8222292,17-Jul-2012,06-Aug-2028,0
470,United States,9345771,24-May-2016,06-Aug-2028,0
470,United States,10265293,23-Apr-2019,06-Aug-2028,0
471,Canada,2179407,17-Mar-2009,22-Dec-2014,0
471,Canada,2053209,08-Dec-1998,10-Oct-2011,0
471,United States,8007830,30-Aug-2011,24-Oct-2022,0
472,United States,6960577,01-Nov-2005,01-Nov-2017,0
472,United States,5910319,08-Jun-1999,29-Nov-2017,1
472,United States,5985322,16-Nov-1999,29-Nov-2017,1
472,United States,RE39030,21-Mar-2006,29-May-2017,0
472,United States,5945416,31-Aug-1999,24-Mar-2017,0
476,United States,5023269,11-Jun-1991,11-Jun-2013,0
476,Canada,2344057,18-Nov-2008,10-Sep-2019,0
476,Canada,2153856,10-May-2005,13-Jul-2015,0
476,United States,6596756,22-Jul-2003,10-Mar-2020,1
476,United States,9839626,12-Dec-2017,13-Apr-2037,0
476,United States,10413525,17-Sep-2019,13-Apr-2037,0
476,United States,10959982,30-Mar-2021,13-Apr-2037,0
479,United States,8802137,12-Aug-2014,08-Apr-2024,0
479,United States,7718189,18-May-2010,06-Jun-2025,0
479,United States,8679532,25-Mar-2014,05-Dec-2026,0
479,United States,9566234,14-Feb-2017,18-Jan-2034,0
479,United States,9895385,20-Feb-2018,15-May-2035,0
479,United States,8632804,21-Jan-2014,05-Dec-2026,0
479,United States,9827317,28-Nov-2017,08-Apr-2024,0
479,United States,8642075,04-Feb-2014,05-Dec-2026,0
479,United States,8226975,24-Jul-2012,15-Aug-2028,0
479,United States,10251900,09-Apr-2019,15-May-2035,0
479,United States,10751355,25-Aug-2020,15-May-2035,0
480,Canada,2477301,01-Sep-2009,13-Apr-2023,0
480,Canada,2342974,16-Aug-2005,24-Feb-2014,0
480,United States,6045501,04-Apr-2000,28-Aug-2018,0
480,United States,6315720,13-Nov-2001,23-Oct-2020,0
480,United States,6561976,13-May-2003,28-Aug-2018,0
480,United States,6561977,13-May-2003,23-Oct-2020,0
480,United States,6755784,29-Jun-2004,23-Oct-2020,0
480,United States,6908432,21-Jun-2005,28-Aug-2018,0
480,United States,8204763,19-Jun-2012,28-Aug-2018,0
480,United States,8315886,20-Nov-2012,23-Oct-2020,0
480,United States,8626531,07-Jan-2014,23-Oct-2020,0
480,United States,8589188,19-Nov-2013,28-Aug-2018,0
480,United States,7468363,23-Dec-2008,07-Oct-2023,0
480,United States,6281230,28-Aug-2001,24-Jul-2016,0
480,United States,8530498,10-Sep-2013,15-May-2023,0
480,United States,6555554,29-Apr-2003,24-Jul-2016,0
480,United States,7189740,13-Mar-2007,11-Apr-2023,0
480,United States,7968569,28-Jun-2011,07-Oct-2023,0
480,United States,8404717,26-Mar-2013,11-Apr-2023,0
480,United States,8648095,11-Feb-2014,15-May-2023,0
480,United States,8741929,03-Jun-2014,08-Mar-2028,0
480,United States,9101622,11-Aug-2015,15-May-2023,0
480,United States,9101621,11-Aug-2015,15-May-2023,0
480,United States,9056120,16-Jun-2015,11-Apr-2023,0
480,United States,5635517,03-Jun-1997,04-Oct-2019,0
480,United States,7119106,10-Oct-2006,24-Jul-2016,0
480,United States,7465800,16-Dec-2008,27-Apr-2027,0
480,United States,7855217,21-Dec-2010,24-Nov-2024,0
480,United States,8288415,16-Oct-2012,24-Jul-2016,0
480,United States,9393238,19-Jul-2016,15-May-2023,0
480,United States,8492406,23-Jul-2013,07-Oct-2023,0
480,United States,9155730,13-Oct-2015,15-May-2023,0
481,United States,5393763,28-Feb-1995,28-Jul-2012,0
481,Canada,2158400,24-Oct-2006,15-Sep-2015,0
481,Canada,2101356,17-Nov-1998,27-Jul-2013,0
481,United States,6458811,01-Oct-2002,10-Mar-2017,0
481,United States,6894064,17-May-2005,10-Mar-2017,0
481,United States,6797719,28-Sep-2004,10-Mar-2017,0
481,United States,8030330,04-Oct-2011,10-Mar-2017,0
482,United States,5972986,26-Oct-1999,14-Apr-2018,0
482,Canada,2267186,14-May-2002,14-Oct-2017,0
482,Canada,2177576,26-Oct-1999,14-Nov-2014,0
482,United States,9662315,30-May-2017,28-Feb-2030,0
482,United States,10350171,16-Jul-2019,14-Jun-2038,0
482,United States,9949990,24-Apr-2018,27-May-2036,0
482,United States,9795620,24-Oct-2017,27-May-2036,0
482,United States,9572819,21-Feb-2017,27-May-2036,0
482,United States,10376527,13-Aug-2019,27-May-2036,0
482,United States,10722456,28-Jul-2020,27-May-2036,0
482,United States,9408837,09-Aug-2016,28-Feb-2030,0
482,United States,10799517,13-Oct-2020,27-May-2036,0
482,United States,10925835,23-Feb-2021,14-Jun-2038,0
482,United States,10945960,16-Mar-2021,14-Jun-2038,0
484,United States,5424078,13-Jun-1995,13-Jun-2012,0
484,Canada,2173974,02-May-2006,19-Sep-2014,0
484,Canada,2225626,03-Sep-2002,17-Jun-2016,0
484,United States,9295641,29-Mar-2016,10-Jan-2022,1
484,United States,6627210,30-Sep-2003,18-Jan-2022,1
484,United States,6673337,06-Jan-2004,26-Jan-2022,1
484,United States,6562873,13-May-2003,10-Jan-2022,1
484,United States,6641834,04-Nov-2003,28-Jan-2022,1
484,United States,7030149,18-Apr-2006,19-Apr-2022,0
484,United States,7320976,22-Jan-2008,19-Apr-2022,0
484,United States,7642258,05-Jan-2010,19-Apr-2022,0
484,United States,8133890,13-Mar-2012,19-Apr-2022,0
484,United States,8354409,15-Jan-2013,19-Apr-2022,0
484,United States,8748425,10-Jun-2014,19-Apr-2022,0
484,United States,7323463,29-Jan-2008,19-Jan-2023,0
484,United States,7265117,04-Sep-2007,19-Aug-2025,0
484,United States,8858961,14-Oct-2014,02-Mar-2024,1
484,United States,6316441,13-Nov-2001,07-Dec-2019,0
484,United States,9044484,02-Jun-2015,30-Oct-2030,0
484,United States,8410102,02-Apr-2013,24-May-2025,0
484,United States,8053427,08-Nov-2011,13-Jun-2031,0
484,United States,7439241,21-Oct-2008,25-Aug-2025,0
484,United States,8513247,20-Aug-2013,25-Mar-2031,0
484,United States,8426410,23-Apr-2013,24-May-2025,0
484,United States,8513249,20-Aug-2013,25-Mar-2031,0
484,United States,8859551,14-Oct-2014,25-May-2024,0
484,United States,8231885,31-Jul-2012,24-May-2025,0
484,United States,8163725,24-Apr-2012,13-Jun-2031,0
484,United States,9474751,25-Oct-2016,19-Apr-2022,0
484,United States,9687443,27-Jun-2017,10-Jan-2022,1
484,United States,9421265,23-Aug-2016,17-Jun-2030,0
484,United States,9770453,26-Sep-2017,19-Apr-2022,0
484,United States,9861631,09-Jan-2018,25-Mar-2031,0
484,United States,8293742,23-Oct-2012,14-Jul-2030,0
484,United States,9861632,09-Jan-2018,25-Mar-2031,0
484,United States,9907801,06-Mar-2018,19-Apr-2022,0
484,United States,9907802,06-Mar-2018,19-Apr-2022,0
484,United States,10201517,12-Feb-2019,13-Jun-2031,0
484,United States,10307368,04-Jun-2019,10-Jul-2021,0
484,United States,9259425,14-Jul-2010,14-Jul-2030,0
489,United States,9724297,08-Aug-2017,31-Aug-2035,0
489,United States,10206895,19-Feb-2019,01-Apr-2034,0
489,United States,10512620,24-Dec-2019,18-Aug-2038,0
489,United States,11013703,01-Apr-2014,01-Apr-2034,0
489,United States,10799138,13-Oct-2020,05-Apr-2039,0
492,United States,5006344,09-Apr-1991,10-Jan-2010,0
494,United States,5135950,04-Aug-1992,31-Oct-2010,0
494,Canada,2342634,29-Jan-2008,13-Sep-2019,0
494,Canada,1334967,28-Mar-1995,28-Mar-2012,0
494,United States,6599530,29-Jul-2003,14-Sep-2018,0
494,United States,6500867,31-Dec-2002,29-Jun-2020,0
494,United States,6797732,28-Sep-2004,29-Jun-2020,0
495,Canada,2216634,20-Jul-2004,28-Mar-2016,0
495,Canada,2105487,24-Sep-2002,05-Mar-2012,0
495,United States,5905082,18-May-1999,18-Nov-2016,1
495,United States,6294540,25-Sep-2001,14-Nov-2018,1
495,United States,6417191,09-Jul-2002,28-Sep-2016,1
496,United States,5096890,17-Mar-1992,13-Mar-2015,0
496,Canada,2469702,06-Jul-2010,05-Mar-2022,0
496,Canada,2230314,24-Jun-2003,21-Aug-2016,0
496,United States,6106864,22-Aug-2000,21-Aug-2016,0
497,United States,5508042,16-Apr-1996,16-Apr-2013,0
497,Canada,2098738,17-Aug-1999,25-Nov-2012,0
497,United States,9205082,08-Dec-2015,10-May-2022,0
497,United States,6488962,03-Dec-2002,20-Jun-2020,0
497,United States,8309060,13-Nov-2012,20-Nov-2023,0
497,United States,8808741,19-Aug-2014,24-Aug-2027,0
497,United States,9073933,07-Jul-2015,30-Mar-2025,0
497,United States,9060976,23-Jun-2015,06-Aug-2022,0
497,United States,6488963,03-Dec-2002,24-Jun-2017,0
497,United States,7674800,09-Mar-2010,30-Mar-2025,0
497,United States,7683072,23-Mar-2010,30-Mar-2025,0
497,United States,8337888,25-Dec-2012,06-Aug-2022,0
497,United States,7776314,17-Aug-2010,19-Apr-2025,0
497,United States,8894988,25-Nov-2014,24-Aug-2027,0
497,United States,7674799,09-Mar-2010,30-Mar-2025,0
497,United States,8114383,14-Feb-2012,10-Oct-2024,0
497,United States,8894987,25-Nov-2014,29-Mar-2030,0
497,United States,8685443,01-Apr-2014,03-Jul-2025,0
497,United States,7815934,19-Oct-2010,12-Dec-2027,0
497,United States,9168252,27-Oct-2015,10-May-2022,0
497,United States,9161937,20-Oct-2015,10-May-2022,0
497,United States,8969369,03-Mar-2015,10-May-2022,0
497,United States,9084729,21-Jul-2015,10-May-2022,0
497,United States,9283216,15-Mar-2016,10-May-2022,0
497,United States,9056051,16-Jun-2015,10-May-2022,0
497,United States,8846090,30-Sep-2014,04-Apr-2023,0
497,United States,6277384,21-Aug-2001,22-Dec-2018,0
497,United States,8822487,02-Sep-2014,22-Dec-2018,0
497,United States,8673355,18-Mar-2014,22-Dec-2018,0
497,United States,6696066,24-Feb-2004,22-Dec-2018,0
497,United States,8846091,30-Sep-2014,04-Apr-2023,0
497,United States,8372432,12-Feb-2013,11-Mar-2029,0
497,United States,8668929,11-Mar-2014,11-Mar-2029,0
497,United States,8377453,19-Feb-2013,19-Nov-2029,0
497,United States,7976870,12-Jul-2011,01-Jun-2027,0
497,United States,8741885,03-Jun-2014,16-May-2032,0
497,United States,8992975,31-Mar-2015,16-May-2032,0
497,United States,8597681,03-Dec-2013,21-Dec-2030,0
497,United States,8980319,17-Mar-2015,21-Dec-2030,0
497,United States,8394408,12-Mar-2013,11-Mar-2029,0
497,United States,9050335,09-Jun-2015,16-May-2032,0
497,United States,8658631,25-Feb-2014,16-May-2032,0
497,United States,7510726,31-Mar-2009,26-Nov-2023,0
497,United States,8409616,02-Apr-2013,26-Nov-2023,0
497,United States,7201920,10-Apr-2007,16-Mar-2025,0
497,United States,8637540,28-Jan-2014,26-Nov-2023,0
497,United States,7981439,19-Jul-2011,26-Nov-2023,0
497,United States,7955619,07-Jun-2011,12-Aug-2028,0
497,United States,9492389,15-Nov-2016,24-Aug-2027,0
497,United States,9522919,20-Dec-2016,30-Mar-2025,0
497,United States,9492392,15-Nov-2016,24-Aug-2027,0
497,United States,9492391,15-Nov-2016,24-Aug-2027,0
497,United States,9492393,15-Nov-2016,24-Aug-2027,0
497,United States,9345701,24-May-2016,10-May-2022,0
497,United States,9511066,06-Dec-2016,10-May-2022,0
497,United States,9555000,31-Jan-2017,04-Apr-2023,0
497,United States,9474750,25-Oct-2016,22-Dec-2018,0
497,United States,9283221,15-Mar-2016,10-May-2022,0
497,United States,9468636,18-Oct-2016,16-May-2032,0
497,United States,9492443,15-Nov-2016,26-May-2024,0
497,United States,9044398,02-Jun-2015,07-Jul-2023,0
497,United States,7771707,10-Aug-2010,24-Mar-2025,0
497,United States,9248195,02-Feb-2016,07-Jul-2023,0
497,United States,8557291,15-Oct-2013,21-Mar-2025,0
497,United States,8449909,28-May-2013,24-Mar-2025,0
497,United States,7399488,15-Jul-2008,24-Mar-2025,0
497,United States,9592200,14-Mar-2017,07-Jul-2023,0
497,United States,9682075,20-Jun-2017,10-Dec-2030,0
497,United States,8758813,24-Jun-2014,10-Jun-2025,0
497,United States,8840928,23-Sep-2014,07-Jul-2023,0
497,United States,9675610,13-Jun-2017,16-Jun-2023,0
497,United States,9737530,22-Aug-2017,02-Sep-2036,0
497,United States,9763933,19-Sep-2017,24-Aug-2027,0
497,United States,9770416,26-Sep-2017,24-Aug-2027,0
497,United States,9775808,03-Oct-2017,24-Aug-2027,0
497,United States,9763883,19-Sep-2017,07-Jul-2023,0
497,United States,9907793,06-Mar-2018,04-Apr-2023,0
497,United States,9968598,15-May-2018,02-Sep-2036,0
497,United States,10004729,26-Jun-2018,10-Dec-2030,0
497,United States,10130591,20-Nov-2018,20-Nov-2023,0
497,United States,10188644,29-Jan-2019,02-Sep-2036,0
497,United States,10314788,11-Jun-2019,12-Aug-2028,0
497,United States,10369109,06-Aug-2019,16-Jun-2023,0
497,United States,10407434,10-Sep-2019,30-Mar-2025,0
497,United States,10525052,07-Jan-2020,07-Jul-2023,0
497,United States,10525053,07-Jan-2020,07-Jul-2023,0
497,United States,10646485,12-May-2020,02-Sep-2036,0
497,United States,10668060,02-Jun-2020,10-Dec-2030,0
497,United States,10696684,30-Jun-2020,30-Mar-2025,0
497,United States,10675278,09-Jun-2020,20-Nov-2023,0
503,United States,5541206,30-Jul-1996,30-Jul-2013,0
503,Canada,2178632,11-Apr-2006,03-Jan-2015,0
503,Canada,2135890,27-Aug-1996,16-Dec-2013,0
503,United States,6703403,09-Mar-2004,26-Dec-2016,1
503,United States,6037157,14-Mar-2000,26-Dec-2016,1
503,United States,6232333,15-May-2001,07-May-2018,1
503,United States,7432294,07-Oct-2008,22-Nov-2020,1
503,United States,7141593,28-Nov-2006,22-Nov-2020,1
503,United States,5914332,22-Jun-1999,13-Jun-2016,1
503,United States,6284767,04-Sep-2001,15-Aug-2016,1
503,United States,7364752,29-Apr-2008,10-May-2021,1
503,United States,8309613,13-Nov-2012,24-Jun-2025,1
503,United States,8377952,19-Feb-2013,22-Apr-2028,1
503,United States,8691878,08-Apr-2014,25-Feb-2025,1
503,United States,8025899,27-Sep-2011,14-Jun-2028,1
503,United States,7148359,12-Dec-2006,19-Jan-2020,1
503,United States,8470347,25-Jun-2013,17-Mar-2027,1
503,United States,8268349,18-Sep-2012,25-Feb-2025,1
503,United States,8399015,19-Mar-2013,25-Feb-2025,1
503,United States,6458818,01-Oct-2002,07-May-2018,1
503,United States,6521651,18-Feb-2003,07-May-2018,1
503,United States,6911214,28-Jun-2005,28-May-2022,1
503,United States,8501219,06-Aug-2013,28-Nov-2021,0
503,United States,9139536,22-Sep-2015,09-Nov-2028,0
503,United States,8685984,01-Apr-2014,04-Sep-2032,0
503,United States,8466159,18-Jun-2013,04-Sep-2032,0
503,United States,8642538,04-Feb-2014,10-Sep-2029,0
503,United States,8501238,06-Aug-2013,17-Sep-2028,0
503,United States,8680106,25-Mar-2014,04-Sep-2032,0
503,United States,8492386,23-Jul-2013,04-Sep-2032,0
503,United States,8188104,29-May-2012,17-May-2029,0
503,United States,9006387,14-Apr-2015,10-Jun-2030,0
503,United States,9044480,02-Jun-2015,10-Apr-2031,0
503,United States,8686026,01-Apr-2014,09-Jun-2031,0
503,United States,8420596,16-Apr-2013,10-Oct-2031,1
503,United States,8691938,08-Apr-2014,13-Apr-2032,0
503,United States,9629841,25-Apr-2017,18-Oct-2033,0
503,United States,9333204,10-May-2016,02-Jan-2035,0
503,United States,9744170,29-Aug-2017,02-Jan-2035,0
503,United States,10105365,23-Oct-2018,02-Jan-2035,0
503,United States,10201584,12-Feb-2019,17-May-2032,0
503,United States,10201542,12-Feb-2019,18-Oct-2033,0
503,United States,10201541,12-Feb-2019,17-May-2032,0
507,United States,5387598,07-Feb-1995,07-Feb-2012,0
507,United States,5968961,19-Oct-1999,07-May-2017,0
507,United States,5965590,12-Oct-1999,03-Jul-2017,0
507,United States,6117894,12-Sep-2000,07-May-2017,0
512,United States,10188697,29-Jan-2019,06-Nov-2035,0
512,United States,10039804,07-Aug-2018,06-Nov-2035,0
512,United States,10493028,03-Dec-2019,13-Mar-2035,0
512,United States,10688046,23-Jun-2020,13-Mar-2035,0
512,United States,10849956,01-Dec-2020,06-Nov-2035,0
512,United States,10959947,30-Mar-2021,13-Mar-2035,0
512,United States,10959948,30-Mar-2021,13-Mar-2035,0
512,United States,10959949,30-Mar-2021,13-Mar-2035,0
512,United States,10959946,30-Mar-2021,13-Mar-2035,0
514,United States,5980882,09-Nov-1999,16-Apr-2017,0
514,United States,6372252,16-Apr-2002,28-Apr-2020,0
514,United States,6955821,18-Oct-2005,28-Apr-2020,0
514,United States,7838032,23-Nov-2010,28-Apr-2020,0
514,United States,7659282,09-Feb-2010,13-Aug-2026,0
514,United States,8227484,24-Jul-2012,17-Jul-2023,0
514,United States,RE38115,06-May-2003,26-Jan-2016,0
519,United States,5744496,28-Apr-1998,28-Apr-2015,0
519,Canada,2023089,14-Jan-2003,10-Aug-2010,0
519,Canada,1341206,20-Mar-2001,20-Mar-2018,0
520,United States,5378804,03-Jan-1995,16-Mar-2013,0
520,Canada,2251928,17-Jun-2003,15-Apr-2017,0
520,Canada,2118757,14-May-2002,10-Mar-2014,0
520,United States,6136783,24-Oct-2000,28-Sep-2017,1
520,United States,5952300,14-Sep-1999,28-Sep-2017,1
520,United States,5514650,07-May-1996,26-Jul-2015,1
520,United States,9636407,02-May-2017,21-Dec-2032,0
523,Canada,2301907,10-Feb-2009,18-Aug-2018,0
523,United States,5932622,03-Aug-1999,03-Aug-2016,0
526,United States,5290961,01-Mar-1994,12-Jan-2013,0
526,Canada,2196922,01-Jun-2004,07-Aug-2015,0
526,United States,5420319,30-May-1995,09-Feb-2017,1
526,United States,5716988,10-Feb-1998,07-Feb-2016,1
530,Canada,2514977,22-Jun-2010,11-Feb-2024,0
530,Canada,2216796,02-Sep-2003,06-Jun-2015,0
530,United States,7087613,08-Aug-2006,09-May-2021,1
530,United States,5747498,05-May-1998,08-May-2019,1
530,United States,6900221,31-May-2005,09-May-2021,1
530,United States,RE41065,29-Dec-2009,08-May-2019,1
531,United States,10993952,15-Feb-2016,15-Feb-2036,0
531,United States,9662342,26-Jun-2015,26-Jun-2035,0
533,United States,5474995,12-Dec-1995,24-Jun-2013,0
533,United States,6063811,16-May-2000,06-Nov-2017,1
533,United States,5691374,25-Nov-1997,18-Nov-2015,1
535,United States,4935507,19-Jun-1990,04-Dec-2011,0
537,United States,5286754,15-Feb-1994,15-Feb-2011,0
537,Canada,2414271,27-Sep-2005,13-Jun-2021,0
537,Canada,1330946,26-Jul-1994,26-Jul-2011,0
537,United States,8187632,29-May-2012,23-Dec-2021,1
537,United States,7709022,04-May-2010,23-Dec-2021,1
537,United States,8846650,30-Sep-2014,04-Jun-2025,0
